review_id,governorate,service_query,place_name,rating,review_text,review_date,scraped_at
a7bc02c177ccd9dd,الشرقية,وحدة مرور الشرقية,,,للاسف لسه في استغلال .والاسعار المكتوبه علي لوحات العرض .مبالغ فيها .وايضا تتضاعف عند الدفع . اما عن التنظيم فهو معقول لحد ما,قبل سنة,2026-06-30T11:52:01.629536+00:00
10ebd84e24738feb,الشرقية,وحدة مرور الشرقية,,5.0,كنت بغير الملصق الالكتروني متاخرتش في الإجراءات,قبل 6 أشهر,2026-06-30T11:52:01.649231+00:00
a955e7dd071bd475,الشرقية,وحدة مرور الشرقية,,,للاسف للأسف لاسف الموظفين رخمين ومماطلين وغير متعاونين ومفيش غير محمد عبد الوارث لحد الان اللي بيشتغل بما يرضى الله من غير ما يستنى نفتح له كنز أو اصطباحه ب ٥٠ ج .. بعد ما كان المرور دا سمعته حلوه وشغال على قدم وساق بقا دا وضعه وعن تجربه شخصيه وسماع لتجارب الآخرين,قبل سنتين,2026-06-30T11:52:01.674513+00:00
514fbc26ad05f446,الشرقية,وحدة مرور الشرقية,,,هناك تعنت واضح من الموظفين الاداريين فى نيابة المرور و التراخيص و خاصة المراجع الاول و الذين تحت يده و لا يطبقون روح القوانين و خاصة مع كبار السن مثلى حيث أصروا على الحصول على صورة بطاقة المشكلة و هى بنتى مع اصل التوكيل رغم اننى موجود و معى …,قبل 3 سنوات,2026-06-30T11:52:02.714502+00:00
0bb128c07bd79a44,الشرقية,وحدة مرور الشرقية,,,من اسوأ إدارات المرور في مصر,قبل 5 سنوات,2026-06-30T11:52:02.729138+00:00
d6f46bb90f19422e,الشرقية,وحدة مرور الشرقية,,5.0,هناك تطوير مستمر بالإدارة فضلا عن وجود نوعيات شباب ممتازه مدنين البسمه علي وجوهم بالرغم من الضغوط اليوميه الذين يتعرضون لها بعد زياده كافه الرسوم …,قبل 5 سنوات,2026-06-30T11:52:03.769433+00:00
3d619dbbeb046b7c,الشرقية,وحدة مرور الشرقية,,2.0,بإختصار شديد أحب أن أسجل مدي رعبي اليوم اثناء تخليص أوراق تجديد رخصة السيارة لان الزحام شديد جدا جدا بالرغم من ظروف الكورونا وعدم مبالاة المسؤلين بهذا الموضوع بالمرة ولا يوجد رقابة علي الصالات من المسؤلين وخاصة عند الخزينة أثناء دفع الضريبة …,قبل 6 سنوات,2026-06-30T11:52:04.821237+00:00
8fb0fb13b5a67f1d,الشرقية,وحدة مرور الشرقية,,,خدمات زي الخرا وحسبنا الله ونعم الوكيل فيهم كلهم لازم تدفع للموظف علشان يمن عليك ويخلصلك مصلحتك وعدم نظام وهرجلة وحاجة تقرف,قبل 5 سنوات,2026-06-30T11:52:04.839561+00:00
3fd99a3b3c10c444,الشرقية,وحدة مرور الشرقية,,,اللهم لا اعتراض . سيئة جدا جدا جدا وفاشلة وزحمة . لسة مروح منها حالا من الساعة ٩ صباحا الى الساعة ٢و ربع : علشان اجدد رخصة العربية فقط . الضريبة بالاوراق بالتامين ...... الخ حوالى ١٥٠٠ جنية 😖 حسبى الله ونعم الوكيل …,قبل 5 سنوات,2026-06-30T11:52:04.859693+00:00
d47bafd0623b1ec0,الشرقية,وحدة مرور الشرقية,,2.0,10 ساعات لتسجيل العربية اعتقد ان فيها عدم احترام لوقت الناس مش هايخلوك تعرف اصلا انت بتعمل اية ولية طلبات طلبات اللي بتعمله ترجع تعملة تاني من غير حتي شرح لية بس في ناس محترمة لسة وبتخاف ربنا,قبل 5 سنوات,2026-06-30T11:52:04.884333+00:00
618f1a32642ed86a,الشرقية,وحدة مرور الشرقية,,,اسوء ما يكون لايوجد نظام والموظفين بيتعاملوا بألفاظ اكتر من سيئه . ضاع اليوم في المرور . حسبنا الله ونعم الوكيل,قبل 5 سنوات,2026-06-30T11:52:04.901782+00:00
64aa19a46f53fb01,الشرقية,وحدة مرور الشرقية,,5.0,ممتاز في سرعه الانجاز من ناحيه الفحص والترخيص وموظفين محترمين ولكن حرام الفلوس الي بندفعها في حاجه موجوده معانا وحالتها ممتاز من الفحص المسبق …,قبل 5 سنوات,2026-06-30T11:52:05.952170+00:00
2186f685d02c53c5,الشرقية,وحدة مرور الشرقية,,2.0,يحتاج الي توسع ضروري وحتمي..المساحة لا تتناسب مطلقا مع الكتله العددية للعملاء.. ونتمني حسن وسرعة التعامل حتي تكون هناك مصداقية للمتابعة والمراقبة لاخذ ثقة العملاء.,قبل 4 سنوات,2026-06-30T11:52:05.969502+00:00
1b1acfabf824a9dd,الشرقية,وحدة مرور الشرقية,,,حسبي الله ونعم الوكيل في كل موظف مش شايف شغله بما يرضي الله,قبل 5 سنوات,2026-06-30T11:52:05.989344+00:00
68d120107c900e7c,الشرقية,وحدة مرور الشرقية,,5.0,مايزال فى حاجة إلى تنظيم وتنسيق ونظافة واهتمام بالجمهور ومايزال عدم الالتزام بالمواعيد وخاصة عند الفحص والمفروض البوابة تقفل ١٢ ظهرا وللاسف اليوم جئت عن البوابة الساعة ١١ ووجدتها مقفولة واضطر الآن الانتظار حتى الساعة ٢ عصرا سترك يارب,قبل 5 سنوات,2026-06-30T11:52:06.015123+00:00
98b24ce8928cea24,الشرقية,وحدة مرور الشرقية,,4.0,اتغير تماما عن زمان بقت المعامله اسهل واسرع انا دخلت جدت رخصة سيارة سنه ومكملتش ساعه ومعدش زحمه زى الاول,قبل 4 سنوات,2026-06-30T11:52:06.049244+00:00
d7bf28d5f2c3b4fb,الشرقية,وحدة مرور الشرقية,,2.0,تجديد رخصه القياده الخاصة بتكلفة 1100 ج واستغرق من الساعة ٨:٣٠ ص حتى الساعه ١١:٣٠ ص,قبل 5 سنوات,2026-06-30T11:52:06.079161+00:00
6c5fa8f02b85f91b,الشرقية,وحدة مرور الشرقية,,,بصراحه الله يكون في عونا حاجه تقرف عايزيين تطوير ابوس ايديكوا,قبل 5 سنوات,2026-06-30T11:52:06.102000+00:00
50dc75bd7dc7a0c9,الشرقية,وحدة مرور الشرقية,,,للأسف الإدارة سيئة جدا جدا جدا. مفروض لكل موظف تحت ايده موظف آخر لعدم العطلة المستديمة. الإدارة بتوفر تمن ١٠موظفين زيادة لإنجاز مصالح الناس.مع ان الرسوم والمصاريف زادت٦٠٠% يعنى بمعنى اوضح بيفتشو الناس بالإكراه. وهاتدفع يعنى هاتدفع.. نرجو …,قبل 5 سنوات,2026-06-30T11:52:07.143233+00:00
ef39837ee3449dc0,الشرقية,وحدة مرور الشرقية,,,في اسئله داخل الإدارة مش لها تفسير مثلآ اسعار الملفات والفحص وحاجات كتير,تاريخ التعديل: قبل 4 سنوات,2026-06-30T11:52:07.169443+00:00
052e13a534d9220c,الشرقية,وحدة مرور الشرقية,,5.0,ممتاز وخدمه متكامله وان يعيبها بطء الاجراءات ولكن بالمجمل ممتاز,تاريخ التعديل: قبل 4 سنوات,2026-06-30T11:52:07.191078+00:00
d6a8068f0da23fe3,الشرقية,وحدة مرور الشرقية,,5.0,مكان خدمي استفاد من أخطاء الماضي وفي حالة تطور ملحوظة وعن قريب جداً سيكون من أفضل الأماكن الخدمية في مصر,قبل 6 سنوات,2026-06-30T11:52:07.209349+00:00
4786b8e32c47b4f7,الشرقية,وحدة مرور الشرقية,,3.0,مبالغ كبيره ف حاجات ملهاش لازمه,قبل 3 سنوات,2026-06-30T11:52:07.229211+00:00
05cb53d877984d4d,الشرقية,وحدة مرور الشرقية,,,والله حرام سرقة علني شهادة بيانات ١٠٠جنية جواب مؤسسة وجواب ضرائب ٩٠ جنية عشان ادفع المؤسسة غير الزحام الشديد على الخزانة,قبل 5 سنوات,2026-06-30T11:52:07.249522+00:00
953c3e7ab6cffa25,الشرقية,وحدة مرور الشرقية,,,يحاولون الخدمة بطريقه أسهل مع رسوم باهظه تقريبا عشر أمثال السابق وروتين ممل جدا. يوم كامل لتجديد رخصة القيادة ورسوم ٢٠٠٠ الفين جنيه تقريبا وأسوأ شيء شهادة المخالفات مكان مزدحم وتهويه رديئه وانتظار طويل ولا توجد أرقام ويجب عليك الوقوف في …,قبل 5 سنوات,2026-06-30T11:52:08.279405+00:00
8c4125ae8c356101,الشرقية,وحدة مرور الشرقية,,5.0,حسبى الله ونعم الوكيل افترى افترى افترى فوق الوصف مش بقت اداره مرور بقت اداره شفط جيوب المواطنين,قبل 4 سنوات,2026-06-30T11:52:08.289560+00:00
82edde3b4b875057,الشرقية,وحدة مرور الشرقية,,,الموظفون لايجيدون العمل وعمل بطئ للغاية والاولوية للي معه واسطة اتمنى تحسين العمل للكل سواسية,قبل 5 سنوات,2026-06-30T11:52:08.305382+00:00
692f0d6e5ebba800,الشرقية,وحدة مرور الشرقية,,5.0,أصبحت المعاملات سريعه الماليات ليس لى دخل بها (الأسعار ) يعيبها الفحص يفتقد إلى مظلات,قبل 4 سنوات,2026-06-30T11:52:08.313985+00:00
5de14d477547d443,الشرقية,وحدة مرور الشرقية,,5.0,بصراحه تطور هايل وجميل في كل شيء اتمني الاستمرارية علي هذا الاداء بستسناء بعض السلبيات من قلة من ضبات المرور في التعامل مع المواطنين بطريقة لا تليق بهم اتمني ان يكون هناك رقابة او نظام يضمن التعامل مع المواطن بشكل يليق وشكرا,قبل 5 سنوات,2026-06-30T11:52:08.319593+00:00
cd55cf57a493d29f,الشرقية,وحدة مرور الشرقية,,3.0,كنت هناك النهارده وجددت رخصة العربية والوضع مختلف للأفضل لحد كبير ونتمنى الأحسن دائما,قبل 4 سنوات,2026-06-30T11:52:08.339262+00:00
8d5114b89dd42395,الشرقية,وحدة مرور الشرقية,,,معامله سيئه جدا جدا جدا ومصاريف كتير جدا من غير اي وصل يثبت حق المواطن أو حق الدوله بمعني أدق بيع الاوراق الخاصه بالترخيص بيع اجتهادي دون أي إثبات,قبل 4 سنوات,2026-06-30T11:52:08.349170+00:00
ab5184929ba8bf0b,الشرقية,وحدة مرور الشرقية,,5.0,ممتاز جدا ومنظم وموفر للوقت واحترام للمواطن ولكم كل الشكر الله يوفقكم دائما,قبل 5 سنوات,2026-06-30T11:52:08.359382+00:00
e6f0a7c05e1cbab1,الشرقية,وحدة مرور الشرقية,,5.0,ادارة مرور الشرقية خاصة بفحص وتراخيص السيارات واستخراج رخص القيادة بكافه انواعها وبها وحدة بحث خاصه بشكاوى المواطنين من سوء معامله قائدى سيارات الاجرة ورفع وذيادة الاجرة,قبل سنة,2026-06-30T11:52:08.372299+00:00
a9261521cffb9c1b,الشرقية,وحدة مرور الشرقية,,3.0,فى مشكلة فى موظفين المرور تقريباً بيقصدوا يعطلوا المراكب السايرة لكن بوجه عام هى كــإدارة مرور أفضل من أماكن كتير,قبل 5 سنوات,2026-06-30T11:52:08.380946+00:00
cfd7a81e18a513d8,الشرقية,وحدة مرور الشرقية,,2.0,Very bad attitude from the people All of them not waiting on the quit الناس واقفه فرق بعضها ومفيش اي نظام …,قبل 4 سنوات,2026-06-30T11:52:09.414586+00:00
20ecd2fca34553d0,الشرقية,وحدة مرور الشرقية,,,روتين ممل وفلوس بتدفع كتير.... حسبي الله ونعم الوكيل,قبل 5 سنوات,2026-06-30T11:52:09.429105+00:00
82e1ab4f765a5c68,الشرقية,وحدة مرور الشرقية,,5.0,افضل اداره ونظام راقى جدا وتيسير الخدمات للمواطنين,قبل 5 سنوات,2026-06-30T11:52:09.429105+00:00
5c7aa742a23dcc3a,الشرقية,وحدة مرور الشرقية,,5.0,جميل ومنظم والموقع وفر علينا وقت كبير,قبل 4 سنوات,2026-06-30T11:52:09.449200+00:00
f55d77f717426b60,الشرقية,وحدة مرور الشرقية,,,زي الزفت يتعاملو مع المواطنين كانهم عبيد عند ابوهم غير المبالغه الجنونيه في الرسوم,قبل 4 سنوات,2026-06-30T11:52:09.459680+00:00
5352152fcd1bf128,الشرقية,وحدة مرور الشرقية,,4.0,زيارة لتجديد رخصة السيارة من ٩ صباحا واستلمت الرخصه واحدة ظهرا فيه تطوير وفيه نظام متبع وافضل من المرة السابقة خدمة الفحص كانت جيدة وسريعه ومنظمين انشالله يبقي احسن من كدة في المرة الجايه اوحش حاجه كانت في الدفع في الخزنة موظف واحد وكان الوضع زحمه شويتين لكن في المجمل تمام التمام,قبل 3 سنوات,2026-06-30T11:52:09.479541+00:00
ae6b9b3e9e9b7c4c,الشرقية,وحدة مرور الشرقية,,2.0,لسة برضو الهرجلة والمحسوبية التلكيك علي كل حاجة ان شاء الله تختفي الحاجات دي وتبقي افضل,قبل 4 سنوات,2026-06-30T11:52:09.499218+00:00
0f1329ad86b61215,الشرقية,وحدة مرور الشرقية,,,زحمة ومفيش رحمة لو في وسطة هتخلص مفيش اقعد علي السلم وبردو مش هتخلص,قبل 5 سنوات,2026-06-30T11:52:09.509521+00:00
cc7e3c49189c8c91,الشرقية,وحدة مرور الشرقية,,,أسوأ مكان في الدينا معاملة زي الزفت وموظفين بهايم,قبل 6 سنوات,2026-06-30T11:52:09.529280+00:00
57902eaf8eed8b78,الشرقية,وحدة مرور الشرقية,,,اتمني تبقي رخصة العربية في مصر ١٠٠ سنه ولا ان الواحد يروح اماكن زي دي معتقدش الاحتلال الانجليزي في مصر كان بيعامل المصريين بالطريقه دي,قبل 3 سنوات,2026-06-30T11:52:09.540357+00:00
66b06b3624e81af5,الشرقية,وحدة مرور الشرقية,,5.0,خدمات ممتازه موظفين على أعلى مستوى,قبل 5 سنوات,2026-06-30T11:52:09.559344+00:00
f16bbb8fbcc03d81,الشرقية,وحدة مرور الشرقية,,5.0,نظام جميل ويسر في التعامل و أماكن انتظار و شاشات عرض,قبل 4 سنوات,2026-06-30T11:52:09.579376+00:00
98544db1fe627ced,الشرقية,وحدة مرور الشرقية,,,زفت حسبنا الله ونعم الوكيل رشاوي وزحام غير عادي,قبل 5 سنوات,2026-06-30T11:52:09.589251+00:00
84355ab07923f9e2,الشرقية,وحدة مرور الشرقية,,,زحام شديد والمحسوبيه ووسطاء لتخليص الرخص والمعاملات رغم جهود الرائد المسؤل عن مبنى الترخيص,قبل 5 سنوات,2026-06-30T11:52:09.599500+00:00
6e785cce819b365d,الشرقية,وحدة مرور الشرقية,,3.0,النظام غير مفعل بصوره جيده ويوجد بطئ في استخراج الأوراق المطلوبه,قبل 5 سنوات,2026-06-30T11:52:09.609197+00:00
599cf9771dab7600,الشرقية,وحدة مرور الشرقية,,5.0,التعامل راقى جدا ويوجد سهولة فى إنهاء الإجراءات والتيسير علي المترددين... شكرا سيادة العميد/ تامر مباشر,قبل سنتين,2026-06-30T11:52:09.619204+00:00
f1062e037d1748e5,الشرقية,وحدة مرور الشرقية,,,اسوء مكان ممكن تشوفه فعلا,قبل 5 سنوات,2026-06-30T11:52:09.629435+00:00
8aa93815596c34eb,الشرقية,وحدة مرور الشرقية,,,اسوء تجربة انك تروح لمرور الزقازيق سرقة عيني عينك وتدفع غصب عن عينك ياريت اي حد من المسؤلين ينضف مرور الزقازيق شوية بجد بجد حاجة قمة في السوء,قبل 4 سنوات,2026-06-30T11:52:09.639131+00:00
84a6fea31e18750e,الشرقية,وحدة مرور الشرقية,,5.0,الموظفين متعاونين جدا وبيشتغلوا طول الوقت وأول ما بيوصل دورك لو ورقك جاهز مش هتاخد أكتر من ١٠ دقايق,قبل 3 سنوات,2026-06-30T11:52:09.651133+00:00
7a4619fd50993e1b,الشرقية,وحدة مرور الشرقية,,,يعتبر بنك مركزي ثاني بعد البنك المركزي والخدمة اجارك الله,قبل 4 سنوات,2026-06-30T11:52:09.659577+00:00
88fe3675fc3fe7c5,الشرقية,وحدة مرور الشرقية,,,اسوأ معامله من جميع العاملين,قبل شهرين,2026-06-30T11:52:40.431839+00:00
33d2962e2d7686ea,الشرقية,وحدة مرور الشرقية,,,اغلب الموظفين بياخدو رشوة عشان تخلص مصلحتك دا غير المعامله الوسخه بتاعتهم وفي مهندس هناك اسمه حاجه البقري دا اكتر واحد مرتشي هناك والفيس بوك مليان فضايح له ومحدش بيعمله حاجه .... مبياخدش رشوة اقل من 2000ج حسب كلام الناس عنه وقطع ورق ترخيص واحد قبل كدة عشان مش عايز يدفع رشوة والناس كلها عارفه الكلام دة وسمعته زي الطين والمرور عارف,تاريخ التعديل: قبل 5 سنوات,2026-06-30T11:52:40.441124+00:00
b91e0cbadc7b80ec,الشرقية,وحدة مرور الشرقية,,,بصراحة وأنا برخص سيارتي قابلت ضابط الشرطة هناك اسمه ماجد طلبه تشعر أنه ابن ناس محترمين ابن اصول عندما تراه تحبه على الفور قلت له اكيد فيه حاجة بينك وبين الله علشان اللى يشوفك يحبك فاذا احب الله عبدا نادي جبريل ان الله يحب فلان فاحبوه فيحبه الناس فاللهم بارك في والديه واحسن ختامهم وختامناومن له مظلمة يقضيها له فهذا مثال طيب,قبل 4 سنوات,2026-06-30T11:52:40.461479+00:00
8d645a90a03935b8,الشرقية,وحدة مرور الشرقية,,,وحدة مرور سيئة جداً اولا / اللواء علاء رافع البصمة شخص ( متحكم. متفلسف. يعاني عقدة العظمة) وطريقته مع الجمهور تفرض عليهم (اكرامية) مبالغ فيها علشان يخلصوا منه ثانيا،/المرور غير منظم وزحام بشكل مبالغ فيه وسوء التنظيم سبب الزحام يكفي انك تقف فى زحام دفع امان مرتين مره للوزن علشان الضابط يختم ورقة الفحص ومره لدفع ثمن المستلزمات بمعنى ( دفع اجباري ومذلة ) ثالثاً/ تبقي نقطة مضيئة اهل الشرقية ودودين وأصحاب كرم وغالبا يؤثرون الغريب على نفسهم,قبل 4 سنوات,2026-06-30T11:52:40.548219+00:00
203091d4a7cc506c,الشرقية,وحدة مرور الشرقية,,3.0,اداره المرور تابعه لوزارة الداخلية.قسم مرور الحسينيه محافظة الشرقية عبارة عن صاله واحدة تضم جميع التراخيص من قيادة بجميع أنواعها ملاكى وأولى و تانيه وتالته.ورخص تسيير بجميع أنواعها ملاكى واجره و نقل.المكان ضيق جداً بالنسبة لعدد المتعاملين وغير مكيف والعمل يدوى مش كمبيوتر لكن الموظفين شغالين بكل طاقتهم حتى آخر الوقت والمعاملة مع الجمهور حسنه بالنسبة لعدد المتعاملين الكبير.,قبل 3 سنوات,2026-06-30T11:52:40.631596+00:00
38cae96b755e680c,الشرقية,وحدة مرور الشرقية,,,اقسم بالله حرام يكون مرور دي فرنه عيش مفيش حد فاهم حاجه وكل الناس بتاخد اجازات في ارقات غريبه ومحدش مهتم بالمواطن قسما بالله جيت من القاهره مرتين علشان رخصه عربيه مسحوبه وهاجي التالته كل دا بسبب موظفين بياخدوا اجازات,قبل سنة,2026-06-30T11:52:40.650328+00:00
14686100ba9c4769,الشرقية,وحدة مرور الشرقية,,,عند الترخيص لسياره كل ماتكلم موظف فى المرور ادفع والا مافيش رخصه يعنى تعمل حسابك تفرفط 50 فى50 طول اليوم والا........ من اسؤ قطاع فى الحكومه مرور الح ......,قبل سنة,2026-06-30T11:52:40.671433+00:00
863bdb999b08cd04,الشرقية,وحدة مرور الشرقية,,,كله رشاوى ومحسوبيه وهمجيه مفيش نظام ولا احترام للبشر بيتعملوا معاك كأنك بهيم مش انسان وخاصه امين الشرطه اللى واقف على الفحص مش محترم وبيشتم وبيتعامل مع الناس كأنهم بهايم والمحلات اللى موجوده حول اداره المرور قمه فى الاستغلال بمساعده موظفين المرور لدرجه الموظف خلانى اشترى دوسيه من المحل اللى امام المرور الراجل يحاسبنى على الدوسيه ب١٢٠ جنيه الدوسيه فيه ثلاث ورقات علشان يعملى شهاده بيانات ولما سألت الموظف على تمن الدوسيه قال لى هو تمنه هنا كده الحاجه اللى بتتباع بره بعشره هما بيبعوها بسبعين قمه فى الاستغلال وقله الضمير وزحمه ومتعرفش تخلص مصلحتك,قبل 5 سنوات,2026-06-30T11:52:41.059096+00:00
1ebadb027035a66f,الشرقية,وحدة مرور الشرقية,,,إجراءات معقده و عقيمة للحصول علي الخدمة حتي لو تم طلب الخدمة عن طريق موقع وزارة الداخلية. ستصدم بالواقع المرير و الإجراءات الروتينية و التضييع المتعمد لوقتك من حانب بعض الموظفين,قبل سنة,2026-06-30T11:52:41.149267+00:00
5675d139e3ac4c56,الشرقية,وحدة مرور الشرقية,,5.0,مرور الحسنية جيد نوعا ما واحترامي لرئيس القسم سيادة الرائد قائد مرور الحسنية وشكري وتقديري لسيادة المراجع ا محمد الزماني وشاكوش لتعاونهم مع ذوي الهمم وأتمنى لهم التوفيق والنجاح,قبل سنة,2026-06-30T11:52:41.166476+00:00
b6944aae81ab793e,الشرقية,وحدة مرور الشرقية,,2.0,زحمه جداااا وظباط زي الخره وموظفين زي الزفت,قبل 4 سنوات,2026-06-30T11:52:41.182622+00:00
4ede953c1dc3d743,الشرقية,وحدة مرور الشرقية,,5.0,العمل يسير بانتظام طوال أيام الأسبوع بإستثناء الجمعة لكن يجب الإنتظار قليلا لكثرة الناس بالمكان . حقا المكان مزدحم كليا ... لكن المصالح تقضي سريعا....,قبل 3 سنوات,2026-06-30T11:52:41.272451+00:00
6c157b24ece80517,الشرقية,وحدة مرور الشرقية,,4.0,المكان للأسف يفتقد جداً للنظام بسبب صيف الحيز الموجود فيه لذلك انصح بأختيار يوم من ايام الاسبوع يكون فيه المرور قليل الزحام للحفاظ على الصحة في ظل ازمة Covid-19 مع اتخاذ كافة التدابير اللازمه للوقاية المعلنة من قبل وزارة الصحه والسكان المصريه شكراً على القراءة 🌸,قبل 6 سنوات,2026-06-30T11:52:41.350231+00:00
154976c5cc9fbc3c,الشرقية,وحدة مرور الشرقية,,,معاملة وحشه جدا و لازم ترشي الموظفين عشان يشوفوا شغلهم,قبل سنتين,2026-06-30T11:52:41.435092+00:00
a87399dde11dd42b,الشرقية,وحدة مرور الشرقية,,5.0,مركز صيانه على مستوى وناس قمه فى الذوق والأدب,قبل سنتين,2026-06-30T11:52:41.449051+00:00
6b343dbaafa77534,الشرقية,وحدة مرور الشرقية,,,للاسف مفيش حد بيعمل حاجه غير برشوه مهندس مرتشي وحاجه اخر استغلال حسبنا الله ونعم الوكيل فيهم,قبل 4 سنوات,2026-06-30T11:52:41.529847+00:00
c1f9862dc24c9e59,الشرقية,وحدة مرور الشرقية,,5.0,أداء ممتاز.. إدارة محترمة.. عاملين قمة الاحترام,قبل 3 سنوات,2026-06-30T11:52:41.549805+00:00
098444a79a9c31df,الشرقية,وحدة مرور الشرقية,,,مكان سيئ ومكتظ دائما بالناس وغير منظم والخدمة بداخله سيرة جدا,قبل 5 سنوات,2026-06-30T11:52:41.568457+00:00
566c765c4aa5ef9d,الشرقية,وحدة مرور الشرقية,,2.0,عشوائى غير منظم اطلاقا مكتظ بالمراجعين لايوجد رقابه .المبالغ لا يوجد ايصال استلام باستلامها وغير محدده,قبل 5 سنوات,2026-06-30T11:52:41.594187+00:00
6a6a82762bf7d1a0,الشرقية,وحدة مرور الشرقية,,4.0,فيه بعض التجاوزات بس مش دائماً نظرا للرقابة المستمرة أصبح الوضع جيد,قبل 3 سنوات,2026-06-30T11:52:42.533632+00:00
797578eecf8127ec,الشرقية,وحدة مرور الشرقية,,5.0,مرور وخدمه في منتهى الروعه ونظام جيد جدا,تاريخ التعديل: قبل 11 شهرًا,2026-06-30T11:52:42.552458+00:00
090d3aab5045ac8a,الشرقية,وحدة مرور الشرقية,,,أسوأ مرور فى مصر كلها موظفين فاسدين مرتشين مفيش نظام نهائي أشبه بسوق السمك والخضار حسبي الله ونعم الوكيل,قبل 3 سنوات,2026-06-30T11:52:42.569644+00:00
c035cb03f2e280ff,الشرقية,وحدة مرور الشرقية,,,اسوأ مكان خدمه زى الزفت الاغلب مرتشى عندما يأتي تفتيش تلاقيهم ف لحظه ظبطوا الدنيا لأنهم عندهم علم مسبق اي ورقه تخلصها عدلازم تدفع فيزيتا الموضوع اكبر من ظابط مرور دى بؤرة فساد,قبل 4 سنوات,2026-06-30T11:52:42.962341+00:00
3c299f3802e0f248,الشرقية,وحدة مرور الشرقية,,,اسواء مرور في مصر حاجه كده غير منظمة متعرفش تتكلم مع الموظفين حاجه ذل,قبل سنتين,2026-06-30T11:52:42.969339+00:00
00294b7680d9bdbe,الشرقية,وحدة مرور الشرقية,,5.0,معامله طيبه وتعاون من السيد رئيس الوحده وكآفة الموظفين ، وتنظيم لا يشعرك بالإنتظار,قبل 5 سنوات,2026-06-30T11:52:42.984215+00:00
ee54c65e9e4a84cf,الشرقية,وحدة مرور الشرقية,,,رحت ثلاث مرات لكي ادفع في الخزنه وارجع بحجه الخزنه قافله النت فاصل الطابعه عطلانه اوقات الناس غاليه الرجاء الاهتمام,قبل 4 سنوات,2026-06-30T11:52:42.989547+00:00
38d34dda2fdfeb35,الشرقية,وحدة مرور الشرقية,,,اوسخ مرور في مصر ،،ولا نظام ولا حد بيفهم ولا حاجه,قبل سنة,2026-06-30T11:52:43.070539+00:00
a62b074ec633d3d8,الشرقية,وحدة مرور الشرقية,,3.0,نعم هذا المكان مرور من السهل ان تتخلص منه الورق والقائمين عليه في غايه الاحترام,قبل 7 سنوات,2026-06-30T11:52:43.079126+00:00
524e14d684ea589b,الشرقية,وحدة مرور الشرقية,,3.0,مبيتغيرش كمية الدفع لاشياء ملهاش لازمه كتيييير,تاريخ التعديل: قبل سنتين,2026-06-30T11:52:43.089714+00:00
a2d6f471e8c965e0,الشرقية,وحدة مرور الشرقية,,,استغلالي ومفيش اي تقدير بس نافيش رشوه ولا وصطه,قبل 4 سنوات,2026-06-30T11:52:43.104039+00:00
9bea528e59877b6c,الشرقية,وحدة مرور الشرقية,,,تعامل زبالة... وطلب الرشوة عيني عينك كده عادي,قبل 7 سنوات,2026-06-30T11:52:43.109248+00:00
d545465e96d56b65,الشرقية,وحدة مرور الشرقية,,4.0,الحمد لله انها اليوم كانت أكثر من ممتازة وميسرة جدأ ولم اعهد ذللك من قبل وشكرأ للرائد رئيس مرور الحسينية,قبل 5 سنوات,2026-06-30T11:52:43.128482+00:00
4e50066153ac566e,الشرقية,وحدة مرور الشرقية,,2.0,عشوائي وغير منظمين الموظفين ولا سهوله ولا مرونه ولا ادب ولا اخلاق الا من رحم ربي بعض الموظفين محتاجين لاعادة تأهيل .,قبل 4 سنوات,2026-06-30T11:52:43.141515+00:00
5cd6158aa26c408c,الشرقية,وحدة مرور الشرقية,,,أسوأ مصلحة حكومية اتعاملت معاها في حياتي,قبل سنة,2026-06-30T11:52:43.149232+00:00
9a4dda4a28c2039b,الشرقية,وحدة مرور الشرقية,,3.0,نتمنى بعض التطور لأن نواجه كثير من المشاكل بسبب قلة الموظفين وضيق المكان نظرا لكثرة الناس فى دائرة المركز,قبل 4 سنوات,2026-06-30T11:52:43.159425+00:00
781c7acedd4ce781,الشرقية,وحدة مرور الشرقية,,,معامله ممتازه من كافه الموظفين وخاصتا المهندس الفني والضابط رئيس الوحده ونعم الناس,قبل 5 سنوات,2026-06-30T11:52:43.173272+00:00
c7360c0a6acb32db,الشرقية,وحدة مرور الشرقية,,3.0,مكان جيد لكن به انتظار شديد,قبل 3 سنوات,2026-06-30T11:52:43.243567+00:00
09622de3a8049489,الشرقية,وحدة مرور الشرقية,,5.0,هذا بلدنا اعلم انها ليست به كل شي ولكن يكفى تربطنا وأمننا ببعض,تاريخ التعديل: قبل 3 سنوات,2026-06-30T11:52:43.249254+00:00
47aacc9660c28156,الشرقية,وحدة مرور الشرقية,,4.0,روح جديدة من النظام يارب تدوم على خير,قبل 5 سنوات,2026-06-30T11:52:43.269573+00:00
e930bb545e08cb5c,الشرقية,وحدة مرور الشرقية,,,خدمات زفت وموظفين عادتهم يعجزوا المواطن عن انتهاء الترخيصات,قبل 4 سنوات,2026-06-30T11:52:43.337293+00:00
f315e567e9e2e715,الشرقية,وحدة مرور الشرقية,,5.0,مناسب لي في حياتي العملية والصحية والمنشاء الأساسي في حياتي,قبل 5 سنوات,2026-06-30T11:52:43.349493+00:00
